State,County,Q1 2026 % Underwater,Q1 2025 % underwater,2025_pct,2026_pct,Change,Report
Ohio,Wood,0.0451196407269665,0.0450738916256157,4.50738916256157,4.51196407269665,0.004574910135080046,"- **Wood, Ohio**: +0.0% (from 4.5% to 4.5%)"
Wisconsin,Racine,0.0299224378912555,0.029887698310523,2.9887698310523,2.99224378912555,0.0034739580732501274,"- **Racine, Wisconsin**: +0.0% (from 3.0% to 3.0%)"
Virginia,Hanover,0.0171412336637413,0.0171593504186754,1.71593504186754,1.71412336637413,-0.0018116754934101031,"- **Hanover, Virginia**: -0.0% (from 1.7% to 1.7%)"
Minnesota,Olmsted,0.0215674362089914,0.0216109480843594,2.16109480843594,2.1567436208991397,-0.004351187536800083,"- **Olmsted, Minnesota**: -0.0% (from 2.2% to 2.2%)"
Illinois,Du Page,0.027517837513335,0.0276292117452642,2.76292117452642,2.7517837513335,-0.011137423192919993,"- **Du Page, Illinois**: -0.0% (from 2.8% to 2.8%)"
Texas,Hidalgo,0.0340264826557254,0.03419042745276,3.4190427452759997,3.40264826557254,-0.01639447970345964,"- **Hidalgo, Texas**: -0.0% (from 3.4% to 3.4%)"
Ohio,Delaware,0.0315584480434095,0.031743876147957,3.1743876147957,3.15584480434095,-0.018542810454750036,"- **Delaware, Ohio**: -0.0% (from 3.2% to 3.2%)"
Montana,Flathead,0.0124790268456375,0.0126754661638382,1.26754661638382,1.24790268456375,-0.01964393182007007,"- **Flathead, Montana**: -0.0% (from 1.3% to 1.2%)"
New Jersey,Gloucester,0.0182402406508511,0.0184751782813403,1.84751782813403,1.82402406508511,-0.023493763048920036,"- **Gloucester, New Jersey**: -0.0% (from 1.8% to 1.8%)"
Texas,Gregg,0.0346043936417217,0.034840221751476,3.4840221751476,3.4604393641721702,-0.02358281097542969,"- **Gregg, Texas**: -0.0% (from 3.5% to 3.5%)"
Illinois,Cook,0.053938627850562,0.0542261258309886,5.42261258309886,5.3938627850562,-0.02874979804265987,"- **Cook, Illinois**: -0.0% (from 5.4% to 5.4%)"
Utah,Utah,0.0304993386713694,0.0307912934963217,3.07912934963217,3.04993386713694,-0.029195482495230074,"- **Utah, Utah**: -0.0% (from 3.1% to 3.0%)"
New York,Saratoga,0.0097026904003258,0.0099961367587405,0.99961367587405,0.97026904003258,-0.029344635841470068,"- **Saratoga, New York**: -0.0% (from 1.0% to 1.0%)"
Mississippi,Jackson,0.0519713261648745,0.0523063143752798,5.23063143752798,5.19713261648745,-0.03349882104052959,"- **Jackson, Mississippi**: -0.0% (from 5.2% to 5.2%)"
New York,Schenectady,0.0136625651258175,0.0140632003585835,1.4063200358583499,1.36625651258175,-0.04006352327659979,"- **Schenectady, New York**: -0.0% (from 1.4% to 1.4%)"
Texas,Hays,0.0224748679642639,0.0228849539194366,2.28849539194366,2.24748679642639,-0.041008595517269875,"- **Hays, Texas**: -0.0% (from 2.3% to 2.2%)"
Texas,Tarrant,0.0186914183120135,0.019195566154625,1.9195566154625001,1.86914183120135,-0.0504147842611502,"- **Tarrant, Texas**: -0.1% (from 1.9% to 1.9%)"
Michigan,Ottawa,0.0168510737288998,0.0173723418268034,1.73723418268034,1.68510737288998,-0.052126809790359996,"- **Ottawa, Michigan**: -0.1% (from 1.7% to 1.7%)"
Washington,Clark,0.0188702176273273,0.0195493623436417,1.9549362343641699,1.88702176273273,-0.06791447163143993,"- **Clark, Washington**: -0.1% (from 2.0% to 1.9%)"
New York,Kings,0.0200168912822215,0.0209724646251929,2.09724646251929,2.00168912822215,-0.09555733429714008,"- **Kings, New York**: -0.1% (from 2.1% to 2.0%)"
Georgia,Bartow,0.0252047889098928,0.0261655120763901,2.6165512076390103,2.52047889098928,-0.09607231664973037,"- **Bartow, Georgia**: -0.1% (from 2.6% to 2.5%)"
Utah,Washington,0.044445313875467,0.0454398773748537,4.54398773748537,4.4445313875467,-0.09945634993867003,"- **Washington, Utah**: -0.1% (from 4.5% to 4.4%)"
Massachusetts,Berkshire,0.0170099224547652,0.0180634436902618,1.80634436902618,1.70099224547652,-0.10535212354965995,"- **Berkshire, Massachusetts**: -0.1% (from 1.8% to 1.7%)"
Washington,Thurston,0.0160724887619801,0.0171416265881846,1.7141626588184598,1.60724887619801,-0.10691378262044982,"- **Thurston, Washington**: -0.1% (from 1.7% to 1.6%)"
Ohio,Summit,0.0524140680708157,0.053496369889186,5.3496369889186,5.24140680708157,-0.1082301818370297,"- **Summit, Ohio**: -0.1% (from 5.3% to 5.2%)"
Wisconsin,Marathon,0.0483442187141028,0.0494785592909739,4.947855929097391,4.83442187141028,-0.1134340576871109,"- **Marathon, Wisconsin**: -0.1% (from 4.9% to 4.8%)"
Texas,Ector,0.0295222539812168,0.0307718755372184,3.07718755372184,2.95222539812168,-0.12496215560015989,"- **Ector, Texas**: -0.1% (from 3.1% to 3.0%)"
New Jersey,Cumberland,0.0427215189873417,0.0440658716638273,4.40658716638273,4.27215189873417,-0.13443526764856006,"- **Cumberland, New Jersey**: -0.1% (from 4.4% to 4.3%)"
California,Imperial,0.0171119667094465,0.0184915607664161,1.8491560766416102,1.71119667094465,-0.1379594056969602,"- **Imperial, California**: -0.1% (from 1.8% to 1.7%)"
New Jersey,Hudson,0.0254091583216305,0.0268835176137824,2.68835176137824,2.54091583216305,-0.1474359292151899,"- **Hudson, New Jersey**: -0.1% (from 2.7% to 2.5%)"
Wyoming,Laramie,0.0218072241386146,0.0234483304947122,2.34483304947122,2.18072241386146,-0.16411063560975991,"- **Laramie, Wyoming**: -0.2% (from 2.3% to 2.2%)"
North Carolina,Robeson,0.0747994777093825,0.0764642612691894,7.64642612691894,7.47994777093825,-0.16647835598068994,"- **Robeson, North Carolina**: -0.2% (from 7.6% to 7.5%)"
Wisconsin,La Crosse,0.0273097534833869,0.0289929223160228,2.89929223160228,2.73097534833869,-0.16831688326359018,"- **La Crosse, Wisconsin**: -0.2% (from 2.9% to 2.7%)"
New York,Oswego,0.026152787336545,0.0278494623655914,2.78494623655914,2.6152787336545003,-0.16966750290463972,"- **Oswego, New York**: -0.2% (from 2.8% to 2.6%)"
Georgia,Houston,0.0284774785953592,0.0302623589940242,3.02623589940242,2.84774785953592,-0.17848803986650008,"- **Houston, Georgia**: -0.2% (from 3.0% to 2.8%)"
Missouri,Jasper,0.0476306295350439,0.0494331443814604,4.94331443814604,4.76306295350439,-0.18025148464165053,"- **Jasper, Missouri**: -0.2% (from 4.9% to 4.8%)"
Alabama,Jefferson,0.0271131263806534,0.0289331796677922,2.89331796677922,2.71131263806534,-0.18200532871387987,"- **Jefferson, Alabama**: -0.2% (from 2.9% to 2.7%)"
North Carolina,Union,0.0269978401727861,0.0290454565891821,2.90454565891821,2.69978401727861,-0.2047616416396001,"- **Union, North Carolina**: -0.2% (from 2.9% to 2.7%)"
New York,Onondaga,0.0257406949987649,0.0279136995928975,2.79136995928975,2.5740694998764897,-0.21730045941326015,"- **Onondaga, New York**: -0.2% (from 2.8% to 2.6%)"
North Carolina,Davidson,0.0222632704647093,0.0245608737228848,2.45608737228848,2.22632704647093,-0.22976032581755002,"- **Davidson, North Carolina**: -0.2% (from 2.5% to 2.2%)"
Texas,Comal,0.0358734957047467,0.0384067766062899,3.8406776606289896,3.58734957047467,-0.2533280901543198,"- **Comal, Texas**: -0.3% (from 3.8% to 3.6%)"
Texas,Potter,0.046348679088597,0.0488958170953494,4.889581709534941,4.6348679088597,-0.2547138006752405,"- **Potter, Texas**: -0.3% (from 4.9% to 4.6%)"
New York,Ontario,0.0163421078383403,0.0190406265296133,1.9040626529613298,1.63421078383403,-0.26985186912729975,"- **Ontario, New York**: -0.3% (from 1.9% to 1.6%)"
Utah,Cache,0.0289163700414663,0.0316503391107761,3.1650339110776105,2.89163700414663,-0.2733969069309805,"- **Cache, Utah**: -0.3% (from 3.2% to 2.9%)"
Pennsylvania,Franklin,0.0264795445518337,0.0293759718747887,2.93759718747887,2.64795445518337,-0.28964273229549997,"- **Franklin, Pennsylvania**: -0.3% (from 2.9% to 2.6%)"
Wisconsin,Dane,0.028193920790097,0.0311001987606687,3.11001987606687,2.8193920790097,-0.29062779705717023,"- **Dane, Wisconsin**: -0.3% (from 3.1% to 2.8%)"
Ohio,Cuyahoga,0.0498199544042574,0.0527899137830834,5.27899137830834,4.98199544042574,-0.2969959378825999,"- **Cuyahoga, Ohio**: -0.3% (from 5.3% to 5.0%)"
Minnesota,Saint Louis,0.0541428665946232,0.0572419582891481,5.72419582891481,5.41428665946232,-0.3099091694524896,"- **Saint Louis, Minnesota**: -0.3% (from 5.7% to 5.4%)"
Illinois,La Salle,0.0548738767504447,0.0579883838849451,5.79883838849451,5.48738767504447,-0.31145071345004016,"- **La Salle, Illinois**: -0.3% (from 5.8% to 5.5%)"
Kentucky,Warren,0.0675565241078725,0.0713202460190412,7.132024601904121,6.755652410787249,-0.3763721911168716,"- **Warren, Kentucky**: -0.4% (from 7.1% to 6.8%)"
Michigan,Saint Clair,0.0278708331045087,0.0316380430874747,3.16380430874747,2.7870833104508703,-0.3767209982965998,"- **Saint Clair, Michigan**: -0.4% (from 3.2% to 2.8%)"
Texas,Randall,0.0330011000366678,0.0368046419053402,3.68046419053402,3.30011000366678,-0.38035418686724,"- **Randall, Texas**: -0.4% (from 3.7% to 3.3%)"
Wisconsin,Walworth,0.0326409495548961,0.0365718224639068,3.65718224639068,3.2640949554896097,-0.3930872909010703,"- **Walworth, Wisconsin**: -0.4% (from 3.7% to 3.3%)"
Pennsylvania,Blair,0.0763256944113583,0.0803664791116865,8.03664791116865,7.632569441135829,-0.4040784700328208,"- **Blair, Pennsylvania**: -0.4% (from 8.0% to 7.6%)"
Georgia,Fulton,0.0326163385323446,0.0367597823602763,3.67597823602763,3.26163385323446,-0.4143443827931699,"- **Fulton, Georgia**: -0.4% (from 3.7% to 3.3%)"
New Jersey,Atlantic,0.0232140585016894,0.0274292091745482,2.74292091745482,2.32140585016894,-0.42151506728587984,"- **Atlantic, New Jersey**: -0.4% (from 2.7% to 2.3%)"
South Carolina,Horry,0.0215365337927793,0.0258045286631682,2.5804528663168202,2.15365337927793,-0.42679948703889004,"- **Horry, South Carolina**: -0.4% (from 2.6% to 2.2%)"
Michigan,Genesee,0.0458622853291812,0.0502337005770973,5.02337005770973,4.58622853291812,-0.4371415247916106,"- **Genesee, Michigan**: -0.4% (from 5.0% to 4.6%)"
South Carolina,Pickens,0.0235046892633381,0.0279965718483451,2.79965718483451,2.35046892633381,-0.4491882585007003,"- **Pickens, South Carolina**: -0.4% (from 2.8% to 2.4%)"
Texas,Smith,0.0399277029247453,0.0444392848850708,4.44392848850708,3.9927702924745296,-0.45115819603255014,"- **Smith, Texas**: -0.5% (from 4.4% to 4.0%)"
Kansas,Johnson,0.0593216741658884,0.0645647585820734,6.45647585820734,5.93216741658884,-0.5243084416185004,"- **Johnson, Kansas**: -0.5% (from 6.5% to 5.9%)"
Pennsylvania,Chester,0.0191586648376771,0.0246176513471411,2.4617651347141103,1.91586648376771,-0.5458986509464003,"- **Chester, Pennsylvania**: -0.5% (from 2.5% to 1.9%)"
Missouri,Jackson,0.0460107463764844,0.0517259817523794,5.1725981752379395,4.6010746376484395,-0.5715235375895,"- **Jackson, Missouri**: -0.6% (from 5.2% to 4.6%)"
Louisiana,Lafayette,0.065906556997707,0.0717769433294488,7.1776943329448795,6.590655699770701,-0.5870386331741786,"- **Lafayette, Louisiana**: -0.6% (from 7.2% to 6.6%)"
Oklahoma,Canadian,0.0333350233218414,0.039269000496745,3.9269000496745,3.33350233218414,-0.59339771749036,"- **Canadian, Oklahoma**: -0.6% (from 3.9% to 3.3%)"
Washington,Skagit,0.0179321141393296,0.0240039247292988,2.4003924729298802,1.7932114139329598,-0.6071810589969204,"- **Skagit, Washington**: -0.6% (from 2.4% to 1.8%)"
Iowa,Dallas,0.0499076819784031,0.0561409670998712,5.61409670998712,4.99076819784031,-0.6233285121468102,"- **Dallas, Iowa**: -0.6% (from 5.6% to 5.0%)"
Arkansas,Garland,0.0382047637506999,0.0448040367132106,4.48040367132106,3.82047637506999,-0.65992729625107,"- **Garland, Arkansas**: -0.7% (from 4.5% to 3.8%)"
Texas,El Paso,0.0167797809884665,0.0238447464872926,2.38447464872926,1.6779780988466502,-0.7064965498826099,"- **El Paso, Texas**: -0.7% (from 2.4% to 1.7%)"
South Dakota,Minnehaha,0.0354348528936307,0.0426516255783002,4.26516255783002,3.54348528936307,-0.7216772684669497,"- **Minnehaha, South Dakota**: -0.7% (from 4.3% to 3.5%)"
New York,Rockland,0.0125179779470516,0.019888707497323,1.9888707497323002,1.25179779470516,-0.7370729550271402,"- **Rockland, New York**: -0.7% (from 2.0% to 1.3%)"
Texas,Denton,0.0188596291748154,0.0264310874577588,2.64310874577588,1.8859629174815402,-0.7571458282943397,"- **Denton, Texas**: -0.8% (from 2.6% to 1.9%)"
New York,Westchester,0.0200554087642706,0.0279812982866265,2.79812982866265,2.0055408764270597,-0.7925889522355902,"- **Westchester, New York**: -0.8% (from 2.8% to 2.0%)"
South Carolina,Spartanburg,0.027457888036946,0.0356493886476331,3.5649388647633096,2.7457888036946003,-0.8191500610687092,"- **Spartanburg, South Carolina**: -0.8% (from 3.6% to 2.7%)"
Louisiana,Caddo,0.1252491092457274,0.1338643212989728,13.38643212989728,12.52491092457274,-0.8615212053245394,"- **Caddo, Louisiana**: -0.9% (from 13.4% to 12.5%)"
Illinois,Lake,0.029658925074188,0.0382980109795233,3.8298010979523305,2.9658925074188,-0.8639085905335304,"- **Lake, Illinois**: -0.9% (from 3.8% to 3.0%)"
Virginia,Spotsylvania,0.0231888693427154,0.0334657908252912,3.3465790825291197,2.3188869342715397,-1.02769214825758,"- **Spotsylvania, Virginia**: -1.0% (from 3.3% to 2.3%)"
Michigan,Berrien,0.0284593724859211,0.0389649923896499,3.89649923896499,2.8459372485921097,-1.0505619903728802,"- **Berrien, Michigan**: -1.1% (from 3.9% to 2.8%)"
Tennessee,Williamson,0.0141353974541166,0.0255181038589804,2.5518103858980403,1.41353974541166,-1.1382706404863803,"- **Williamson, Tennessee**: -1.1% (from 2.6% to 1.4%)"
Illinois,Madison,0.0561902506881344,0.0680286066006213,6.802860660062129,5.61902506881344,-1.1838355912486893,"- **Madison, Illinois**: -1.2% (from 6.8% to 5.6%)"
South Carolina,York,0.030245673671199,0.04289993067999,4.289993067999,3.0245673671199,-1.2654257008791001,"- **York, South Carolina**: -1.3% (from 4.3% to 3.0%)"
Pennsylvania,Cambria,0.0743949044585987,0.0875098814229249,8.75098814229249,7.43949044585987,-1.3114976964326202,"- **Cambria, Pennsylvania**: -1.3% (from 8.8% to 7.4%)"
Louisiana,East Baton Rouge,0.1190575880682139,0.1368320480447689,13.68320480447689,11.90575880682139,-1.7774459976554997,"- **East Baton Rouge, Louisiana**: -1.8% (from 13.7% to 11.9%)"
South Carolina,Anderson,0.0345052452509214,0.0523812236527287,5.23812236527287,3.4505245250921397,-1.7875978401807306,"- **Anderson, South Carolina**: -1.8% (from 5.2% to 3.5%)"
South Carolina,Greenville,0.0240864105728763,0.0422701790628178,4.227017906281779,2.40864105728763,-1.8183768489941494,"- **Greenville, South Carolina**: -1.8% (from 4.2% to 2.4%)"
Alabama,Mobile,0.0477997175219474,0.0678423808211628,6.78423808211628,4.77997175219474,-2.00426632992154,"- **Mobile, Alabama**: -2.0% (from 6.8% to 4.8%)"
Missouri,Cass,0.0339485269217744,0.0560354088780026,5.603540887800261,3.39485269217744,-2.2086881956228206,"- **Cass, Missouri**: -2.2% (from 5.6% to 3.4%)"
Missouri,Clay,0.0332868247956946,0.0559207216875146,5.59207216875146,3.32868247956946,-2.263389689182,"- **Clay, Missouri**: -2.3% (from 5.6% to 3.3%)"
Ohio,Lucas,0.0585431573227062,0.0833219800181653,8.332198001816531,5.85431573227062,-2.477882269545911,"- **Lucas, Ohio**: -2.5% (from 8.3% to 5.9%)"
nan,nan,,,,,,"- **nan, nan**: nan% (from nan% to nan%)"
nan,nan,0.032,,,3.2,,"- **nan, nan**: nan% (from nan% to 3.2%)"
